batch_id,product_line,product_type,start_time,end_time,target_qty,produced_qty,defect_qty
BATCH001732,Line-A,Aluminum-Sheet,2025-09-09T04:37:54.810Z,2025-09-09T09:37:54.810Z,819,779,52
BATCH001733,Line-D,Aluminum-Sheet,2025-12-13T17:20:19.225Z,2025-12-13T20:20:19.225Z,319,294,13
BATCH001734,Line-A,Aluminum-Sheet,2026-01-31T07:43:56.704Z,2026-01-31T12:43:56.704Z,800,795,24
BATCH001735,Line-B,Steel-Plate,2025-06-04T13:44:14.586Z,2025-06-04T19:44:14.586Z,294,275,21
BATCH001736,Line-B,Steel-Coil,2025-12-06T01:53:14.669Z,2025-12-06T02:53:14.669Z,616,595,35
BATCH001737,Line-D,Aluminum-Sheet,2025-10-18T12:04:44.694Z,2025-10-18T13:04:44.694Z,632,612,16
BATCH001738,Line-B,Aluminum-Sheet,2025-12-31T00:10:36.193Z,2025-12-31T05:10:36.193Z,544,517,12
BATCH001739,Line-D,Steel-Coil,2025-10-03T16:26:49.349Z,2025-10-03T23:26:49.349Z,283,258,9
BATCH001740,Line-B,Copper-Wire,2025-12-16T02:11:06.101Z,2025-12-16T06:11:06.101Z,129,119,9
BATCH001741,Line-D,Copper-Wire,2025-09-27T18:33:14.358Z,2025-09-28T01:33:14.358Z,878,841,19
BATCH001742,Line-B,Steel-Plate,2025-06-22T06:30:14.305Z,2025-06-22T09:30:14.305Z,192,177,12
BATCH001743,Line-A,Copper-Wire,2026-01-06T17:59:20.794Z,2026-01-06T18:59:20.794Z,967,949,57
BATCH001744,Line-B,Steel-Plate,2025-11-20T17:40:53.004Z,2025-11-20T20:40:53.004Z,379,362,10
BATCH001745,Line-D,Steel-Plate,2025-10-27T20:47:02.922Z,2025-10-28T02:47:02.922Z,960,991,92
BATCH001746,Line-A,Steel-Coil,2025-11-16T05:14:31.745Z,2025-11-16T13:14:31.745Z,570,532,49
BATCH001747,Line-B,Aluminum-Sheet,2026-01-24T16:48:55.521Z,2026-01-24T21:48:55.521Z,468,467,25
BATCH001748,Line-D,Aluminum-Sheet,2026-01-07T12:28:45.485Z,2026-01-07T18:28:45.485Z,718,713,40
BATCH001749,Line-A,Steel-Coil,2026-02-08T03:19:24.065Z,2026-02-08T04:19:24.065Z,388,400,26
BATCH001750,Line-B,Steel-Coil,2025-08-18T01:32:45.971Z,2025-08-18T09:32:45.971Z,561,544,10
BATCH001751,Line-A,Steel-Plate,2025-06-02T20:27:06.950Z,2025-06-03T03:27:06.950Z,996,944,26
BATCH001752,Line-A,Steel-Plate,2026-01-15T19:04:17.992Z,2026-01-15T21:04:17.992Z,503,471,27
BATCH001753,Line-C,Aluminum-Sheet,2025-09-21T14:28:46.285Z,2025-09-21T18:28:46.285Z,839,836,34
BATCH001754,Line-A,Aluminum-Sheet,2025-09-29T18:55:58.252Z,2025-09-29T19:55:58.252Z,342,328,31
BATCH001755,Line-A,Steel-Coil,2025-06-15T07:58:47.084Z,2025-06-15T11:58:47.084Z,384,390,22
BATCH001756,Line-D,Steel-Coil,2025-07-14T02:12:24.349Z,2025-07-14T09:12:24.349Z,456,439,32
BATCH001757,Line-D,Steel-Plate,2025-07-01T16:21:24.445Z,2025-07-01T19:21:24.445Z,828,846,70
BATCH001758,Line-A,Steel-Plate,2025-12-18T05:24:23.917Z,2025-12-18T13:24:23.917Z,895,827,51
BATCH001759,Line-D,Steel-Plate,2025-12-02T14:57:44.590Z,2025-12-02T17:57:44.590Z,912,953,82
BATCH001760,Line-A,Steel-Plate,2025-11-06T05:26:10.105Z,2025-11-06T06:26:10.105Z,839,878,50
BATCH001761,Line-A,Copper-Wire,2025-12-30T08:00:26.367Z,2025-12-30T09:00:26.367Z,946,958,69
BATCH001762,Line-B,Aluminum-Sheet,2026-01-29T13:07:13.499Z,2026-01-29T15:07:13.499Z,394,385,35
BATCH001763,Line-B,Steel-Coil,2025-07-06T14:53:29.618Z,2025-07-06T16:53:29.618Z,329,345,4
BATCH001764,Line-B,Aluminum-Sheet,2025-10-15T12:38:33.240Z,2025-10-15T19:38:33.240Z,809,806,15
BATCH001765,Line-D,Aluminum-Sheet,2025-08-06T23:31:08.444Z,2025-08-07T03:31:08.444Z,551,525,15
BATCH001766,Line-D,Copper-Wire,2025-09-05T13:34:19.052Z,2025-09-05T18:34:19.052Z,644,619,37
BATCH001767,Line-C,Steel-Coil,2025-12-10T13:43:20.666Z,2025-12-10T16:43:20.666Z,793,722,41
BATCH001768,Line-C,Steel-Plate,2025-06-23T06:16:32.354Z,2025-06-23T11:16:32.354Z,503,524,51
BATCH001769,Line-A,Steel-Plate,2026-01-16T08:12:49.820Z,2026-01-16T15:12:49.820Z,921,943,36
BATCH001770,Line-D,Copper-Wire,2025-11-06T15:21:30.762Z,2025-11-06T18:21:30.762Z,958,927,32
BATCH001771,Line-C,Aluminum-Sheet,2026-02-11T07:27:30.373Z,2026-02-11T13:27:30.373Z,782,817,25
BATCH001772,Line-B,Copper-Wire,2025-10-24T00:17:20.356Z,2025-10-24T07:17:20.356Z,403,380,35
BATCH001773,Line-A,Aluminum-Sheet,2025-09-26T17:36:34.942Z,2025-09-26T18:36:34.942Z,900,859,14
BATCH001774,Line-D,Steel-Plate,2025-12-15T16:28:34.451Z,2025-12-15T20:28:34.451Z,488,440,29
BATCH001775,Line-C,Steel-Coil,2025-10-08T01:54:37.139Z,2025-10-08T08:54:37.139Z,694,649,44
BATCH001776,Line-A,Steel-Coil,2025-09-25T11:18:08.797Z,2025-09-25T16:18:08.797Z,739,711,31
BATCH001777,Line-D,Copper-Wire,2026-01-30T20:37:09.549Z,2026-01-31T04:37:09.549Z,916,862,50
BATCH001778,Line-B,Aluminum-Sheet,2025-12-19T22:08:23.747Z,2025-12-20T03:08:23.747Z,796,722,63
BATCH001779,Line-B,Aluminum-Sheet,2025-09-11T16:12:43.860Z,2025-09-11T19:12:43.860Z,947,873,77
BATCH001780,Line-C,Steel-Plate,2025-06-24T16:16:00.634Z,2025-06-24T23:16:00.634Z,181,185,13
BATCH001781,Line-A,Steel-Plate,2025-06-24T18:40:58.902Z,2025-06-25T02:40:58.902Z,105,97,7
BATCH001782,Line-D,Aluminum-Sheet,2025-08-25T07:13:29.970Z,2025-08-25T13:13:29.970Z,607,600,40
BATCH001783,Line-A,Copper-Wire,2026-01-08T22:09:20.745Z,2026-01-09T06:09:20.745Z,357,361,14
BATCH001784,Line-A,Aluminum-Sheet,2025-08-27T20:10:49.598Z,2025-08-28T01:10:49.598Z,527,521,51
BATCH001785,Line-D,Steel-Coil,2025-12-23T02:35:24.560Z,2025-12-23T10:35:24.560Z,948,934,22
BATCH001786,Line-D,Copper-Wire,2025-07-30T01:12:23.480Z,2025-07-30T02:12:23.480Z,299,307,11
BATCH001787,Line-B,Steel-Plate,2025-12-29T00:32:31.695Z,2025-12-29T03:32:31.695Z,134,137,8
BATCH001788,Line-A,Steel-Plate,2025-08-15T05:41:24.734Z,2025-08-15T09:41:24.734Z,100,90,5
BATCH001789,Line-B,Steel-Plate,2025-11-29T00:51:16.007Z,2025-11-29T04:51:16.007Z,481,437,12
BATCH001790,Line-B,Copper-Wire,2025-09-25T08:56:26.387Z,2025-09-25T11:56:26.387Z,904,873,42
BATCH001791,Line-A,Copper-Wire,2025-11-01T16:59:22.637Z,2025-11-01T23:59:22.637Z,562,564,8
BATCH001792,Line-A,Steel-Coil,2025-12-16T12:55:32.454Z,2025-12-16T17:55:32.454Z,916,868,15
BATCH001793,Line-A,Aluminum-Sheet,2025-10-19T15:20:54.752Z,2025-10-19T21:20:54.752Z,807,776,10
BATCH001794,Line-A,Steel-Plate,2025-11-16T07:15:25.764Z,2025-11-16T15:15:25.764Z,363,366,18
BATCH001795,Line-D,Steel-Plate,2025-10-28T09:33:17.999Z,2025-10-28T10:33:17.999Z,606,620,52
BATCH001796,Line-D,Aluminum-Sheet,2025-12-07T00:24:59.327Z,2025-12-07T02:24:59.327Z,656,656,60
BATCH001797,Line-C,Steel-Coil,2025-12-07T12:37:17.326Z,2025-12-07T19:37:17.326Z,824,854,67
BATCH001798,Line-A,Copper-Wire,2026-01-24T05:27:21.069Z,2026-01-24T07:27:21.069Z,337,338,14
BATCH001799,Line-D,Steel-Plate,2025-06-23T08:31:58.752Z,2025-06-23T10:31:58.752Z,964,969,73
BATCH001800,Line-A,Steel-Plate,2025-10-29T23:05:34.254Z,2025-10-30T06:05:34.254Z,269,243,12
BATCH001801,Line-C,Copper-Wire,2026-02-09T17:56:04.789Z,2026-02-09T18:56:04.789Z,562,574,26
BATCH001802,Line-B,Aluminum-Sheet,2025-12-08T22:05:28.966Z,2025-12-09T04:05:28.966Z,573,551,29
BATCH001803,Line-C,Steel-Coil,2025-06-10T03:49:44.326Z,2025-06-10T08:49:44.326Z,364,339,7
BATCH001804,Line-D,Copper-Wire,2025-07-04T00:37:12.269Z,2025-07-04T01:37:12.269Z,859,893,10
BATCH001805,Line-D,Aluminum-Sheet,2025-09-17T13:04:53.832Z,2025-09-17T14:04:53.832Z,297,278,23
BATCH001806,Line-C,Aluminum-Sheet,2025-08-10T10:12:54.992Z,2025-08-10T11:12:54.992Z,968,894,64
BATCH001807,Line-D,Steel-Plate,2025-09-28T14:36:10.877Z,2025-09-28T21:36:10.877Z,195,177,12
BATCH001808,Line-B,Copper-Wire,2025-12-23T13:40:52.644Z,2025-12-23T21:40:52.644Z,941,915,58
BATCH001809,Line-C,Aluminum-Sheet,2025-11-25T05:41:00.086Z,2025-11-25T13:41:00.086Z,869,859,75
BATCH001810,Line-C,Copper-Wire,2025-08-01T00:28:14.002Z,2025-08-01T06:28:14.002Z,267,269,16
BATCH001811,Line-D,Aluminum-Sheet,2025-10-24T12:27:31.111Z,2025-10-24T19:27:31.111Z,912,943,68
BATCH001812,Line-B,Steel-Plate,2025-10-07T22:48:11.862Z,2025-10-08T04:48:11.862Z,653,625,8
BATCH001813,Line-C,Steel-Coil,2026-01-07T02:18:33.972Z,2026-01-07T10:18:33.972Z,899,866,49
BATCH001814,Line-C,Steel-Plate,2026-01-22T17:48:20.352Z,2026-01-23T00:48:20.352Z,278,256,15
BATCH001815,Line-B,Copper-Wire,2025-11-07T01:00:10.530Z,2025-11-07T02:00:10.530Z,103,94,3
BATCH001816,Line-D,Aluminum-Sheet,2025-10-11T08:42:08.089Z,2025-10-11T10:42:08.089Z,813,840,73
BATCH001817,Line-D,Copper-Wire,2025-12-06T01:18:37.542Z,2025-12-06T06:18:37.542Z,639,614,37
BATCH001818,Line-C,Aluminum-Sheet,2025-10-20T20:45:58.826Z,2025-10-20T22:45:58.826Z,180,165,5
BATCH001819,Line-B,Steel-Plate,2025-12-03T01:30:57.026Z,2025-12-03T03:30:57.026Z,662,686,25
BATCH001820,Line-C,Steel-Plate,2025-09-28T17:10:40.720Z,2025-09-28T19:10:40.720Z,294,269,14
BATCH001821,Line-B,Steel-Coil,2025-08-09T02:42:13.112Z,2025-08-09T07:42:13.112Z,711,662,28
BATCH001822,Line-D,Steel-Coil,2025-07-27T12:48:58.963Z,2025-07-27T17:48:58.963Z,705,641,27
BATCH001823,Line-D,Copper-Wire,2025-06-08T17:46:15.658Z,2025-06-08T22:46:15.658Z,984,891,51
BATCH001824,Line-B,Aluminum-Sheet,2025-11-06T20:33:22.151Z,2025-11-06T22:33:22.151Z,498,505,27
BATCH001825,Line-D,Aluminum-Sheet,2025-12-24T18:56:43.188Z,2025-12-24T20:56:43.188Z,905,856,70
BATCH001826,Line-B,Aluminum-Sheet,2026-02-04T06:22:36.364Z,2026-02-04T09:22:36.364Z,309,308,17
BATCH001827,Line-A,Copper-Wire,2025-08-07T16:17:52.856Z,2025-08-07T18:17:52.856Z,908,937,46
BATCH001828,Line-A,Steel-Plate,2025-08-08T03:54:06.343Z,2025-08-08T10:54:06.343Z,668,658,27
BATCH001829,Line-C,Aluminum-Sheet,2025-09-25T10:40:28.352Z,2025-09-25T16:40:28.352Z,210,196,3
BATCH001830,Line-B,Copper-Wire,2025-11-17T00:10:34.625Z,2025-11-17T07:10:34.625Z,652,601,15
BATCH001831,Line-A,Steel-Plate,2025-06-02T02:18:38.657Z,2025-06-02T05:18:38.657Z,655,593,40
BATCH001832,Line-B,Aluminum-Sheet,2025-06-23T04:19:49.157Z,2025-06-23T08:19:49.157Z,800,750,29
BATCH001833,Line-B,Aluminum-Sheet,2025-07-15T23:02:06.938Z,2025-07-16T04:02:06.938Z,444,443,42
BATCH001834,Line-B,Copper-Wire,2026-02-14T14:29:04.515Z,2026-02-14T17:29:04.515Z,437,458,7
BATCH001835,Line-B,Copper-Wire,2025-12-04T19:38:22.846Z,2025-12-05T00:38:22.846Z,162,157,5
BATCH001836,Line-D,Steel-Plate,2025-08-28T11:28:51.137Z,2025-08-28T17:28:51.137Z,710,665,42
BATCH001837,Line-A,Copper-Wire,2025-11-02T21:36:13.039Z,2025-11-03T00:36:13.039Z,912,920,79
BATCH001838,Line-D,Steel-Coil,2025-12-19T04:33:36.548Z,2025-12-19T07:33:36.548Z,660,626,57
BATCH001839,Line-C,Copper-Wire,2025-06-07T19:22:13.296Z,2025-06-07T22:22:13.296Z,659,670,19
BATCH001840,Line-C,Steel-Coil,2025-09-19T00:29:43.059Z,2025-09-19T01:29:43.059Z,175,173,13
BATCH001841,Line-D,Steel-Coil,2026-01-02T19:00:17.604Z,2026-01-02T20:00:17.604Z,538,522,49
BATCH001842,Line-D,Aluminum-Sheet,2025-10-24T12:02:13.502Z,2025-10-24T16:02:13.502Z,284,283,27
BATCH001843,Line-D,Steel-Coil,2025-08-07T10:06:58.550Z,2025-08-07T16:06:58.550Z,898,830,12
BATCH001844,Line-C,Steel-Coil,2025-11-30T03:12:38.683Z,2025-11-30T09:12:38.683Z,615,634,7
BATCH001845,Line-A,Steel-Plate,2025-09-17T12:53:37.206Z,2025-09-17T15:53:37.206Z,463,425,14
BATCH001846,Line-D,Copper-Wire,2026-01-02T13:28:24.619Z,2026-01-02T15:28:24.619Z,545,511,41
BATCH001847,Line-A,Aluminum-Sheet,2025-10-14T04:14:10.158Z,2025-10-14T08:14:10.158Z,439,404,26
BATCH001848,Line-B,Copper-Wire,2025-09-06T03:02:40.562Z,2025-09-06T05:02:40.562Z,792,776,20
BATCH001849,Line-B,Aluminum-Sheet,2025-06-07T17:26:20.251Z,2025-06-07T20:26:20.251Z,984,1010,98
BATCH001850,Line-D,Steel-Coil,2025-06-14T01:26:32.765Z,2025-06-14T04:26:32.765Z,168,160,13
BATCH001851,Line-A,Steel-Plate,2026-01-11T19:48:18.769Z,2026-01-11T20:48:18.769Z,919,853,65
BATCH001852,Line-D,Steel-Coil,2025-06-30T00:27:28.102Z,2025-06-30T08:27:28.102Z,299,310,21
BATCH001853,Line-B,Steel-Plate,2025-07-22T02:29:36.790Z,2025-07-22T06:29:36.790Z,943,857,61
BATCH001854,Line-C,Copper-Wire,2025-07-06T05:53:36.564Z,2025-07-06T06:53:36.564Z,270,256,19
BATCH001855,Line-B,Steel-Plate,2026-01-04T21:06:36.665Z,2026-01-05T02:06:36.665Z,427,440,33
BATCH001856,Line-A,Copper-Wire,2026-02-13T10:49:31.074Z,2026-02-13T16:49:31.074Z,744,703,54
BATCH001857,Line-A,Aluminum-Sheet,2026-01-09T15:16:23.682Z,2026-01-09T18:16:23.682Z,112,117,8
BATCH001858,Line-B,Aluminum-Sheet,2025-09-21T01:46:34.646Z,2025-09-21T09:46:34.646Z,526,522,24
BATCH001859,Line-D,Steel-Coil,2025-08-05T11:28:03.084Z,2025-08-05T19:28:03.084Z,349,337,19
BATCH001860,Line-D,Steel-Plate,2025-07-19T13:44:14.218Z,2025-07-19T19:44:14.218Z,535,494,5
BATCH001861,Line-A,Steel-Coil,2025-06-26T08:38:43.672Z,2025-06-26T13:38:43.672Z,699,667,32
BATCH001862,Line-B,Aluminum-Sheet,2025-09-25T21:42:52.939Z,2025-09-26T04:42:52.939Z,206,192,3
BATCH001863,Line-B,Copper-Wire,2025-10-04T12:15:52.018Z,2025-10-04T17:15:52.018Z,311,319,29
BATCH001864,Line-A,Steel-Plate,2025-12-19T15:15:30.948Z,2025-12-19T17:15:30.948Z,470,448,5
BATCH001865,Line-B,Steel-Plate,2025-10-04T11:47:13.246Z,2025-10-04T19:47:13.246Z,428,407,40
BATCH001866,Line-D,Aluminum-Sheet,2025-08-30T00:02:06.926Z,2025-08-30T03:02:06.926Z,367,347,21
BATCH001867,Line-C,Steel-Plate,2025-06-30T21:10:46.481Z,2025-07-01T04:10:46.481Z,133,136,10
BATCH001868,Line-A,Steel-Plate,2025-11-13T08:33:04.306Z,2025-11-13T11:33:04.306Z,596,579,53
BATCH001869,Line-A,Steel-Coil,2026-01-18T03:39:32.414Z,2026-01-18T05:39:32.414Z,990,905,16
BATCH001870,Line-A,Steel-Plate,2025-08-25T20:38:02.506Z,2025-08-26T03:38:02.506Z,882,875,35
BATCH001871,Line-A,Steel-Plate,2025-07-21T02:34:54.275Z,2025-07-21T10:34:54.275Z,203,203,17
BATCH001872,Line-C,Copper-Wire,2026-01-22T11:28:07.526Z,2026-01-22T16:28:07.526Z,273,246,13
BATCH001873,Line-C,Copper-Wire,2025-09-18T11:40:01.349Z,2025-09-18T15:40:01.349Z,779,726,23
BATCH001874,Line-A,Steel-Plate,2025-11-12T18:02:43.688Z,2025-11-12T21:02:43.688Z,206,198,13
BATCH001875,Line-C,Steel-Coil,2025-11-19T13:23:15.363Z,2025-11-19T19:23:15.363Z,280,258,18
BATCH001876,Line-D,Steel-Plate,2025-12-30T14:03:03.099Z,2025-12-30T17:03:03.099Z,623,645,48
BATCH001877,Line-B,Steel-Coil,2026-01-17T12:03:10.360Z,2026-01-17T19:03:10.360Z,758,723,11
BATCH001878,Line-A,Steel-Coil,2025-10-01T00:32:05.074Z,2025-10-01T01:32:05.074Z,666,601,12
BATCH001879,Line-A,Steel-Plate,2025-08-16T07:06:29.855Z,2025-08-16T13:06:29.855Z,103,106,1
BATCH001880,Line-A,Steel-Coil,2025-11-08T08:24:13.500Z,2025-11-08T13:24:13.500Z,465,428,12
BATCH001881,Line-D,Aluminum-Sheet,2025-10-28T15:14:45.018Z,2025-10-28T23:14:45.018Z,847,769,50
BATCH001882,Line-A,Steel-Coil,2025-08-31T04:26:09.923Z,2025-08-31T07:26:09.923Z,667,617,58
BATCH001883,Line-B,Copper-Wire,2025-06-09T02:34:11.762Z,2025-06-09T08:34:11.762Z,496,494,38
BATCH001884,Line-D,Steel-Plate,2025-07-21T02:21:49.688Z,2025-07-21T03:21:49.688Z,501,502,38
BATCH001885,Line-B,Steel-Coil,2025-12-24T13:16:16.226Z,2025-12-24T18:16:16.226Z,871,799,68
BATCH001886,Line-B,Steel-Plate,2025-08-25T17:12:23.661Z,2025-08-25T20:12:23.661Z,302,303,16
BATCH001887,Line-D,Steel-Coil,2025-12-21T09:42:40.197Z,2025-12-21T17:42:40.197Z,560,560,26
BATCH001888,Line-D,Steel-Plate,2025-08-14T03:17:23.393Z,2025-08-14T09:17:23.393Z,282,274,27
BATCH001889,Line-B,Copper-Wire,2026-01-06T19:06:14.555Z,2026-01-06T23:06:14.555Z,965,963,44
BATCH001890,Line-A,Steel-Coil,2025-07-26T15:35:37.400Z,2025-07-26T22:35:37.400Z,167,166,7
BATCH001891,Line-D,Copper-Wire,2025-08-17T16:45:23.237Z,2025-08-18T00:45:23.237Z,538,559,30
BATCH001892,Line-A,Aluminum-Sheet,2026-01-11T12:29:02.223Z,2026-01-11T13:29:02.223Z,740,773,47
BATCH001893,Line-A,Aluminum-Sheet,2025-10-27T02:24:45.035Z,2025-10-27T08:24:45.035Z,683,614,44
BATCH001894,Line-B,Steel-Coil,2025-06-02T00:06:07.764Z,2025-06-02T05:06:07.764Z,550,548,47
BATCH001895,Line-D,Copper-Wire,2025-07-28T08:01:25.328Z,2025-07-28T10:01:25.328Z,628,647,63
BATCH001896,Line-B,Aluminum-Sheet,2025-09-19T15:52:49.894Z,2025-09-19T19:52:49.894Z,122,112,5
BATCH001897,Line-D,Aluminum-Sheet,2025-07-27T19:37:16.780Z,2025-07-28T03:37:16.780Z,526,493,20
BATCH001898,Line-B,Steel-Coil,2025-06-23T04:12:43.804Z,2025-06-23T08:12:43.804Z,719,697,69
BATCH001899,Line-C,Steel-Plate,2025-12-08T01:59:37.198Z,2025-12-08T08:59:37.198Z,796,827,69
BATCH001900,Line-C,Steel-Coil,2025-07-14T07:20:07.442Z,2025-07-14T09:20:07.442Z,691,658,10
BATCH001901,Line-D,Aluminum-Sheet,2025-12-08T22:38:31.947Z,2025-12-09T00:38:31.947Z,166,152,10
BATCH001902,Line-A,Copper-Wire,2026-02-10T01:33:58.455Z,2026-02-10T04:33:58.455Z,728,668,13
BATCH001903,Line-D,Steel-Coil,2025-06-07T15:52:40.560Z,2025-06-07T23:52:40.560Z,147,144,14
BATCH001904,Line-B,Steel-Coil,2025-08-16T18:11:53.154Z,2025-08-17T02:11:53.154Z,928,856,43
BATCH001905,Line-A,Aluminum-Sheet,2025-12-25T01:06:54.223Z,2025-12-25T05:06:54.223Z,162,169,2
BATCH001906,Line-B,Copper-Wire,2025-11-20T09:39:24.772Z,2025-11-20T12:39:24.772Z,560,533,33
BATCH001907,Line-A,Steel-Plate,2025-09-27T22:26:50.748Z,2025-09-28T05:26:50.748Z,659,657,9
BATCH001908,Line-D,Steel-Coil,2025-08-03T13:39:20.631Z,2025-08-03T19:39:20.631Z,444,457,15
BATCH001909,Line-C,Copper-Wire,2025-06-21T02:22:28.083Z,2025-06-21T08:22:28.083Z,384,362,9
BATCH001910,Line-C,Steel-Plate,2025-08-28T15:35:34.856Z,2025-08-28T18:35:34.856Z,260,269,23
BATCH001911,Line-B,Aluminum-Sheet,2026-01-11T08:01:20.369Z,2026-01-11T11:01:20.369Z,772,762,35
BATCH001912,Line-D,Steel-Plate,2025-06-11T20:00:55.087Z,2025-06-12T02:00:55.087Z,519,505,48
BATCH001913,Line-D,Steel-Coil,2025-07-24T23:31:50.594Z,2025-07-25T04:31:50.594Z,318,292,15
BATCH001914,Line-A,Steel-Coil,2025-08-26T22:23:19.128Z,2025-08-27T04:23:19.128Z,481,435,39
BATCH001915,Line-A,Steel-Coil,2025-08-14T00:38:03.533Z,2025-08-14T04:38:03.533Z,984,930,79
BATCH001916,Line-C,Steel-Plate,2026-02-10T05:03:24.207Z,2026-02-10T09:03:24.207Z,521,520,25
BATCH001917,Line-B,Steel-Plate,2025-09-22T10:21:39.030Z,2025-09-22T17:21:39.030Z,642,662,24
BATCH001918,Line-D,Steel-Plate,2025-11-12T16:14:54.751Z,2025-11-12T19:14:54.751Z,569,592,27
BATCH001919,Line-C,Aluminum-Sheet,2025-12-07T08:55:09.489Z,2025-12-07T16:55:09.489Z,516,503,14
BATCH001920,Line-C,Aluminum-Sheet,2025-07-11T08:12:16.739Z,2025-07-11T15:12:16.739Z,433,392,13
BATCH001921,Line-B,Steel-Coil,2025-09-16T19:54:17.655Z,2025-09-16T20:54:17.655Z,449,426,11
BATCH001922,Line-A,Copper-Wire,2025-11-05T04:22:39.004Z,2025-11-05T10:22:39.004Z,868,823,10
BATCH001923,Line-D,Aluminum-Sheet,2025-10-24T18:12:57.265Z,2025-10-24T19:12:57.265Z,326,318,5
BATCH001924,Line-D,Copper-Wire,2025-10-21T18:40:50.821Z,2025-10-22T01:40:50.821Z,706,685,10
BATCH001925,Line-D,Steel-Coil,2026-01-08T00:47:47.151Z,2026-01-08T03:47:47.151Z,340,337,32
BATCH001926,Line-A,Steel-Plate,2025-07-03T00:50:59.630Z,2025-07-03T02:50:59.630Z,945,864,20
BATCH001927,Line-A,Copper-Wire,2025-08-20T19:24:58.813Z,2025-08-20T23:24:58.813Z,381,351,13
BATCH001928,Line-D,Steel-Coil,2025-08-29T02:40:41.228Z,2025-08-29T03:40:41.228Z,405,413,22
BATCH001929,Line-A,Aluminum-Sheet,2025-09-14T11:01:16.740Z,2025-09-14T15:01:16.740Z,239,219,9
BATCH001930,Line-B,Steel-Coil,2025-07-27T19:53:13.393Z,2025-07-27T23:53:13.393Z,514,474,41
BATCH001931,Line-D,Steel-Coil,2026-02-01T04:06:34.352Z,2026-02-01T08:06:34.352Z,879,884,32
BATCH001932,Line-C,Steel-Coil,2025-12-22T18:38:06.942Z,2025-12-22T21:38:06.942Z,379,389,31
BATCH001933,Line-A,Steel-Coil,2025-10-11T13:50:11.391Z,2025-10-11T15:50:11.391Z,622,605,25
BATCH001934,Line-C,Aluminum-Sheet,2026-01-18T18:11:54.597Z,2026-01-19T02:11:54.597Z,659,638,49
BATCH001935,Line-C,Steel-Plate,2025-11-07T18:12:12.090Z,2025-11-08T02:12:12.090Z,894,909,86
BATCH001936,Line-D,Steel-Coil,2025-10-26T01:47:06.490Z,2025-10-26T07:47:06.490Z,537,499,26
BATCH001937,Line-D,Steel-Plate,2025-09-21T11:23:37.896Z,2025-09-21T19:23:37.896Z,113,110,6
BATCH001938,Line-D,Steel-Coil,2025-11-21T17:17:07.126Z,2025-11-21T20:17:07.126Z,133,135,10
BATCH001939,Line-B,Copper-Wire,2025-10-27T20:29:57.130Z,2025-10-27T23:29:57.130Z,478,462,45
BATCH001940,Line-D,Copper-Wire,2025-06-29T19:38:50.828Z,2025-06-30T01:38:50.828Z,425,424,25
BATCH001941,Line-A,Steel-Plate,2025-09-15T14:04:59.206Z,2025-09-15T16:04:59.206Z,501,502,49
BATCH001942,Line-A,Aluminum-Sheet,2025-11-24T01:35:56.798Z,2025-11-24T08:35:56.798Z,353,341,19
BATCH001943,Line-A,Steel-Coil,2025-08-18T20:42:41.537Z,2025-08-19T00:42:41.537Z,447,445,26
BATCH001944,Line-B,Steel-Plate,2025-06-11T04:04:09.050Z,2025-06-11T08:04:09.050Z,523,520,7
BATCH001945,Line-D,Steel-Coil,2025-10-04T05:11:48.672Z,2025-10-04T12:11:48.672Z,550,519,40
BATCH001946,Line-B,Steel-Coil,2025-07-18T23:24:49.571Z,2025-07-19T05:24:49.571Z,832,835,63
BATCH001947,Line-C,Steel-Coil,2025-11-24T04:09:57.753Z,2025-11-24T11:09:57.753Z,248,238,6
BATCH001948,Line-A,Steel-Plate,2025-08-25T07:12:05.944Z,2025-08-25T08:12:05.944Z,206,207,13
BATCH001949,Line-D,Aluminum-Sheet,2025-08-12T18:28:59.706Z,2025-08-13T02:28:59.706Z,764,705,22
BATCH001950,Line-C,Steel-Coil,2025-09-18T09:21:55.168Z,2025-09-18T10:21:55.168Z,667,613,14
BATCH001951,Line-B,Steel-Plate,2025-08-05T12:14:45.870Z,2025-08-05T20:14:45.870Z,162,147,12
BATCH001952,Line-B,Steel-Coil,2025-11-06T08:36:13.508Z,2025-11-06T10:36:13.508Z,271,268,5
BATCH001953,Line-C,Aluminum-Sheet,2025-11-24T22:41:02.774Z,2025-11-25T04:41:02.774Z,369,334,4
BATCH001954,Line-D,Aluminum-Sheet,2026-01-09T23:10:49.756Z,2026-01-10T05:10:49.756Z,893,806,53
BATCH001955,Line-C,Steel-Coil,2025-09-04T09:43:10.146Z,2025-09-04T16:43:10.146Z,302,306,8
BATCH001956,Line-B,Copper-Wire,2025-11-17T17:57:22.933Z,2025-11-17T21:57:22.933Z,103,103,1
BATCH001957,Line-B,Steel-Plate,2025-12-29T13:34:40.512Z,2025-12-29T19:34:40.512Z,852,770,72
BATCH001958,Line-C,Aluminum-Sheet,2025-11-12T13:06:04.491Z,2025-11-12T17:06:04.491Z,273,284,9
BATCH001959,Line-C,Steel-Plate,2025-11-21T14:59:02.864Z,2025-11-21T15:59:02.864Z,537,543,34
BATCH001960,Line-A,Steel-Plate,2025-10-31T15:43:28.309Z,2025-10-31T22:43:28.309Z,377,382,31
